name,category,value,complexity,size_mb,path
skill-creator.png,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-creator/assets/skill-creator.png
LICENSE,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/LICENSE
gemini-extension.json,AI/ML,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/gemini-extension.json
README.md,AI/ML,0.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/README.md
package.json,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/package.json
CONTRIBUTING.md,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/Codex/skills/skill-porter/CONTRIBUTING.md
SKILL.md,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/SKILL.md
TEST_RESULTS.md,AI/ML,0.00,N/A,0.006,/Users/steven/iterm2/Codex/skills/skill-porter/TEST_RESULTS.md
GEMINI.md,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/GEMINI.md
examples.md,General,0.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/shared/examples.md
reference.md,Web Development,1.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/shared/reference.md
README.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/Codex/skills/skill-porter/examples/README.md
gemini-extension.json,Web Development,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/api-connector-converted/gemini-extension.json
SKILL.md,Web Development,0.00,N/A,0.002,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/api-connector-converted/SKILL.md
GEMINI.md,Web Development,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/api-connector-converted/GEMINI.md
examples.md,General,0.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/api-connector-converted/shared/examples.md
reference.md,Web Development,1.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/api-connector-converted/shared/reference.md
gemini-extension.json,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/code-formatter-converted/gemini-extension.json
SKILL.md,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/code-formatter-converted/SKILL.md
GEMINI.md,AI/ML,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/code-formatter-converted/GEMINI.md
examples.md,General,0.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/code-formatter-converted/shared/examples.md
reference.md,Web Development,1.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-porter/examples/before-after/code-formatter-converted/shared/reference.md
gemini-extension.json,Web Development,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/api-connector-gemini/gemini-extension.json
GEMINI.md,Web Development,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/api-connector-gemini/GEMINI.md
SKILL.md,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-porter/examples/simple-claude-skill/SKILL.md
GEMINI_ARCH_GUIDE.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/Codex/skills/skill-porter/templates/GEMINI_ARCH_GUIDE.md
index.js,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/Codex/skills/skill-porter/src/index.js
cli.js,AI/ML,1.00,N/A,0.011,/Users/steven/iterm2/Codex/skills/skill-porter/src/cli.js
detector.js,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/src/analyzers/detector.js
validator.js,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/src/analyzers/validator.js
claude-to-gemini.js,AI/ML,1.00,N/A,0.015,/Users/steven/iterm2/Codex/skills/skill-porter/src/converters/claude-to-gemini.js
gemini-to-claude.js,AI/ML,1.00,N/A,0.013,/Users/steven/iterm2/Codex/skills/skill-porter/src/converters/gemini-to-claude.js
fork-setup.js,AI/ML,0.00,N/A,0.005,/Users/steven/iterm2/Codex/skills/skill-porter/src/optional-features/fork-setup.js
pr-generator.js,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/Codex/skills/skill-porter/src/optional-features/pr-generator.js
SKILL.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/Codex/skills/skill-installer/SKILL.md
LICENSE.txt,General,0.00,N/A,0.011,/Users/steven/iterm2/Codex/skills/skill-installer/LICENSE.txt
openai.yaml,AI/ML,1.00,N/A,0.0,/Users/steven/iterm2/Codex/skills/skill-installer/agents/openai.yaml
github_utils.py,Web Development,0.00,low,0.001,/Users/steven/iterm2/Codex/skills/skill-installer/scripts/github_utils.py
list-skills.py,AI/ML,1.00,low,0.003,/Users/steven/iterm2/Codex/skills/skill-installer/scripts/list-skills.py
install-skill-from-github.py,AI/ML,1.00,high,0.01,/Users/steven/iterm2/Codex/skills/skill-installer/scripts/install-skill-from-github.py
skill-installer.png,General,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-installer/assets/skill-installer.png
skill-installer-small.svg,General,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/skill-installer/assets/skill-installer-small.svg
SKILL.md,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/Codex/skills/random-demo/SKILL.md
applypatch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0Eq1o14/applypatch
apply_patch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0Eq1o14/apply_patch
applypatch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0ENxtaX/applypatch
apply_patch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0ENxtaX/apply_patch
applypatch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0881pDV/applypatch
apply_patch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg0881pDV/apply_patch
applypatch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg07JsOn3/applypatch
apply_patch,General,0.00,N/A,49.898,/Users/steven/iterm2/Codex/tmp/path/codex-arg07JsOn3/apply_patch
applypatch,General,0.00,N/A,59.039,/Users/steven/iterm2/Codex/tmp/arg0/codex-arg0MXxAcb/applypatch
apply_patch,General,0.00,N/A,59.039,/Users/steven/iterm2/Codex/tmp/arg0/codex-arg0MXxAcb/apply_patch
SKILL.md,AI/ML,0.00,N/A,0.005,/Users/steven/iterm2/Codex/superpowers/skills/using-git-worktrees/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.009,/Users/steven/iterm2/Codex/superpowers/skills/test-driven-development/SKILL.md
testing-anti-patterns.md,Automation Scripts,1.00,N/A,0.008,/Users/steven/iterm2/Codex/superpowers/skills/test-driven-development/testing-anti-patterns.md
test-pressure-1.md,Web Development,2.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/test-pressure-1.md
condition-based-waiting.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/condition-based-waiting.md
test-pressure-2.md,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/test-pressure-2.md
CREATION-LOG.md,AI/ML,0.00,N/A,0.004,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/CREATION-LOG.md
test-academic.md,General,0.00,N/A,0.001,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/test-academic.md
defense-in-depth.md,Automation Scripts,1.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/defense-in-depth.md
SKILL.md,AI/ML,1.00,N/A,0.009,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/SKILL.md
test-pressure-3.md,General,0.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/test-pressure-3.md
root-cause-tracing.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/root-cause-tracing.md
condition-based-waiting-example.ts,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/condition-based-waiting-example.ts
find-polluter.sh,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/Codex/superpowers/skills/systematic-debugging/find-polluter.sh
SKILL.md,AI/ML,0.00,N/A,0.004,/Users/steven/iterm2/Codex/superpowers/skills/using-superpowers/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/Codex/superpowers/skills/dispatching-parallel-agents/SKILL.md
SKILL.md,Automation Scripts,1.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/executing-plans/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.004,/Users/steven/iterm2/Codex/superpowers/skills/finishing-a-development-branch/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/brainstorming/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/writing-plans/SKILL.md
code-reviewer.md,Automation Scripts,1.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/requesting-code-review/code-reviewer.md
SKILL.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/Codex/superpowers/skills/requesting-code-review/SKILL.md
SKILL.md,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/Codex/superpowers/skills/receiving-code-review/SKILL.md
testing-skills-with-subagents.md,AI/ML,1.00,N/A,0.012,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/testing-skills-with-subagents.md
render-graphs.js,General,0.00,N/A,0.005,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/render-graphs.js
anthropic-best-practices.md,AI/ML,0.00,N/A,0.044,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/anthropic-best-practices.md
persuasion-principles.md,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/persuasion-principles.md
SKILL.md,AI/ML,1.00,N/A,0.021,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/SKILL.md
graphviz-conventions.dot,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/graphviz-conventions.dot
CLAUDE_MD_TESTING.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/Codex/superpowers/skills/writing-skills/examples/CLAUDE_MD_TESTING.md
SKILL.md,AI/ML,1.00,N/A,0.004,/Users/steven/iterm2/Codex/superpowers/skills/verification-before-completion/SKILL.md
spec-reviewer-prompt.md,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/subagent-driven-development/spec-reviewer-prompt.md
implementer-prompt.md,Automation Scripts,1.00,N/A,0.002,/Users/steven/iterm2/Codex/superpowers/skills/subagent-driven-development/implementer-prompt.md
SKILL.md,AI/ML,1.00,N/A,0.009,/Users/steven/iterm2/Codex/superpowers/skills/subagent-driven-development/SKILL.md
code-quality-reviewer-prompt.md,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/Codex/superpowers/skills/subagent-driven-development/code-quality-reviewer-prompt.md
ecosystem_inventory_2026-02-10_fulltree.json,General,0.00,N/A,28.096,/Users/steven/iterm2/docs/ecosystem_inventory_2026-02-10_fulltree.json
notion_workbook_template.md,AI/ML,0.00,N/A,0.001,/Users/steven/iterm2/docs/notion_workbook_template.md
discovery_2026-02-10.md,AI/ML,1.00,N/A,0.004,/Users/steven/iterm2/docs/discovery_2026-02-10.md
ecosystem_inventory_2026-02-10.json,General,0.00,N/A,28.05,/Users/steven/iterm2/docs/ecosystem_inventory_2026-02-10.json
upwork-xeo-income-codester-index.md,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/docs/upwork-xeo-income-codester-index.md
duplicate_code_report_2026-02-10.json,General,0.00,N/A,24.876,/Users/steven/iterm2/docs/duplicate_code_report_2026-02-10.json
exploration_superpowers_ecosystems_2026-02-10.md,AI/ML,1.00,N/A,0.014,/Users/steven/iterm2/docs/exploration_superpowers_ecosystems_2026-02-10.md
manifest-referenced-paths_2026-02-10.md,AI/ML,1.00,N/A,0.004,/Users/steven/iterm2/docs/manifest-referenced-paths_2026-02-10.md
comprehension-summary_2026-02-10.md,AI/ML,2.00,N/A,0.007,/Users/steven/iterm2/docs/comprehension-summary_2026-02-10.md
git-worktrees-and-refs-2026-02-10.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/docs/git-worktrees-and-refs-2026-02-10.md
resources-available-index.md,AI/ML,1.00,N/A,0.008,/Users/steven/iterm2/docs/resources-available-index.md
git-ai-overview-and-uses.md,AI/ML,1.00,N/A,0.004,/Users/steven/iterm2/docs/git-ai-overview-and-uses.md
steven_largest_dirs.txt,Web Development,1.00,N/A,0.008,/Users/steven/iterm2/docs/agent_ops/steven_largest_dirs.txt
steven_largest_files.txt,Web Development,1.00,N/A,0.017,/Users/steven/iterm2/docs/agent_ops/steven_largest_files.txt
steven_top_level.txt,AI/ML,1.00,N/A,0.04,/Users/steven/iterm2/docs/agent_ops/steven_top_level.txt
steven_deep_inventory.sh,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/docs/agent_ops/steven_deep_inventory.sh
steven_recent_files_7d.txt,AI/ML,1.00,N/A,0.162,/Users/steven/iterm2/docs/agent_ops/steven_recent_files_7d.txt
README.md,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/docs/agent_ops/README.md
steven_inventory.txt,AI/ML,1.00,N/A,0.041,/Users/steven/iterm2/docs/agent_ops/steven_inventory.txt
2026-02-10-content-awareness-implementation.md,Automation Scripts,0.00,N/A,0.006,/Users/steven/iterm2/docs/plans/2026-02-10-content-awareness-implementation.md
2026-02-10-content-awareness.md,AI/ML,1.00,N/A,0.007,/Users/steven/iterm2/docs/plans/2026-02-10-content-awareness.md
2026-02-10-duplicate-detection-system-design.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/docs/plans/2026-02-10-duplicate-detection-system-design.md
2026-02-10-prompt-engineering-exploration.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/docs/plans/2026-02-10-prompt-engineering-exploration.md
2026-02-10-content-awareness-design.md,Automation Scripts,0.00,N/A,0.008,/Users/steven/iterm2/docs/plans/2026-02-10-content-awareness-design.md
2026-02-10-git-ai-brainstorm-design.md,AI/ML,1.00,N/A,0.003,/Users/steven/iterm2/docs/plans/2026-02-10-git-ai-brainstorm-design.md
2026-02-10-prompt-engineering.md,Automation Scripts,1.00,N/A,0.007,/Users/steven/iterm2/docs/plans/2026-02-10-prompt-engineering.md
2026-02-10-changelog.md,Automation Scripts,0.00,N/A,0.004,/Users/steven/iterm2/docs/changelogs/2026-02-10-changelog.md
2026-02-10-narrative.md,Automation Scripts,1.00,N/A,0.003,/Users/steven/iterm2/docs/changelogs/2026-02-10-narrative.md
2026-02-10-notion-workbook.md,General,0.00,N/A,0.0,/Users/steven/iterm2/docs/chat_points/2026-02-10-notion-workbook.md
iterative_refinement_loop.md,AI/ML,0.00,N/A,0.004,/Users/steven/iterm2/docs/prompt_engineering/iterative_refinement_loop.md
prompt_structure_optimization.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/docs/prompt_engineering/prompt_structure_optimization.md
performance_benchmarking.md,AI/ML,1.00,N/A,0.006,/Users/steven/iterm2/docs/prompt_engineering/performance_benchmarking.md
variable_injection_strategy.md,AI/ML,1.00,N/A,0.005,/Users/steven/iterm2/docs/prompt_engineering/variable_injection_strategy.md
output_formatting_control.md,AI/ML,0.00,N/A,0.006,/Users/steven/iterm2/docs/prompt_engineering/output_formatting_control.md
AVATARARTS_FINAL_REVIEW.md,AI/ML,1.00,N/A,0.017,/Users/steven/iterm2/cursor-ecosystem/AVATARARTS_FINAL_REVIEW.md
move-to-dotcursor.sh,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/move-to-dotcursor.sh
PHASE_2_EXECUTION_REPORT.md,Automation Scripts,0.00,N/A,0.005,/Users/steven/iterm2/cursor-ecosystem/PHASE_2_EXECUTION_REPORT.md
cli-config.json,Data Analysis,1.00,N/A,0.196,/Users/steven/iterm2/cursor-ecosystem/cli-config.json
check-before-symlink.sh,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/check-before-symlink.sh
book-mark.txt,AI/ML,1.00,N/A,0.012,/Users/steven/iterm2/cursor-ecosystem/book-mark.txt
README.md,Automation Scripts,0.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/README.md
update.sh,Automation Scripts,1.00,N/A,0.002,/Users/steven/iterm2/cursor-ecosystem/update.sh
REORGANIZATION_SAFETY_BLUEPRINT.md,Automation Scripts,1.00,N/A,0.006,/Users/steven/iterm2/cursor-ecosystem/REORGANIZATION_SAFETY_BLUEPRINT.md
hooks.json,AI/ML,1.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/hooks.json
argv.json,General,0.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/argv.json
CHAT_MEMORY.md,AI/ML,1.00,N/A,0.002,/Users/steven/iterm2/cursor-ecosystem/CHAT_MEMORY.md
prompt_history.json,AI/ML,1.00,N/A,0.195,/Users/steven/iterm2/cursor-ecosystem/prompt_history.json
ide_state.json,Web Development,0.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/ide_state.json
agent-cli-state.json,General,0.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/agent-cli-state.json
mcp.json,General,0.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/mcp.json
MYSTERY_DIRECTORIES_ANALYSIS.md,Automation Scripts,0.00,N/A,0.006,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/MYSTERY_DIRECTORIES_ANALYSIS.md
SCRIPT_INVENTORY.tsv,AI/ML,0.00,N/A,0.495,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/SCRIPT_INVENTORY.tsv
OTHER_SCRIPTS_BREAKDOWN.txt,AI/ML,0.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/OTHER_SCRIPTS_BREAKDOWN.txt
CLEANUP_EXECUTION_REPORT.md,Automation Scripts,0.00,N/A,0.005,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/CLEANUP_EXECUTION_REPORT.md
CRITICAL_SCRIPTS.txt,Automation Scripts,0.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/CRITICAL_SCRIPTS.txt
FINAL_CONSOLIDATION_SUMMARY.md,Automation Scripts,1.00,N/A,0.006,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/FINAL_CONSOLIDATION_SUMMARY.md
EXTENDED_CONSOLIDATION_REPORT.md,Automation Scripts,0.00,N/A,0.004,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/EXTENDED_CONSOLIDATION_REPORT.md
DOMAIN_DISTRIBUTION.txt,AI/ML,1.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/DOMAIN_DISTRIBUTION.txt
OTHER_BY_TOPDIR.txt,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/OTHER_BY_TOPDIR.txt
DOMAIN_ANALYSIS.txt,Automation Scripts,1.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/DOMAIN_ANALYSIS.txt
SAMPLE_OTHER_SCRIPTS.txt,AI/ML,0.00,N/A,0.006,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/SAMPLE_OTHER_SCRIPTS.txt
DEPENDENCY_RAW.tsv,AI/ML,0.00,N/A,0.336,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/DEPENDENCY_RAW.tsv
COMPREHENSIVE_INTELLIGENCE_REPORT.md,Automation Scripts,1.00,N/A,0.005,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/COMPREHENSIVE_INTELLIGENCE_REPORT.md
USER_SCRIPT_CATEGORIES.txt,Automation Scripts,0.00,N/A,0.0,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/USER_SCRIPT_CATEGORIES.txt
ARCHITECTURE_RATIONALE.md,Automation Scripts,0.00,N/A,0.006,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/ARCHITECTURE_RATIONALE.md
CONSOLIDATION_SUMMARY.md,Automation Scripts,1.00,N/A,0.003,/Users/steven/iterm2/cursor-ecosystem/PHASE_3_ANALYSIS/CONSOLIDATION_SUMMARY.md
agent_ops_handoff.py,AI/ML,1.00,low,0.001,/Users/steven/iterm2/scripts/agent_ops_handoff.py
README.md,General,0.00,N/A,0.001,/Users/steven/iterm2/superpowers-codex-product/README.md
superpowers-codex,Automation Scripts,0.00,N/A,0.007,/Users/steven/iterm2/superpowers-codex-product/bin/superpowers-codex
superpowers-bootstrap.md,General,0.00,N/A,0.001,/Users/steven/iterm2/superpowers-codex-product/docs/superpowers-bootstrap.md
INSTALL.md,AI/ML,1.00,N/A,0.001,/Users/steven/iterm2/superpowers-codex-product/docs/INSTALL.md
skills-core.js,Automation Scripts,0.00,N/A,0.002,/Users/steven/iterm2/superpowers-codex-product/lib/skills-core.js
AGENTS.md,General,0.00,N/A,0.0,/Users/steven/iterm2/superpowers-codex-product/templates/AGENTS.md
